subject|content_html|ip_address|created_date|user|item
|<p>同感，“谜底”的确是出人意料，但感觉上说它是谜底似乎也有点不当。</p> <p>表层上，根本没有密实这一点，看了宇航员和婴儿这两个比较典型的案例，应该还是猜的出的，或者说是可以进一步肯定的，毕竟前面也有不少不可能事件了。另外，从九十九说的英国和日本的事件的犯人是同一个人也不难看出，谜底绝对是有别于一般的逻辑了。当然，这是看完书后的高谈阔论，看书的时候对于这个谜底是还不大肯定的。</p> <p>至于更深层的，跟松尾扯上关系倒也是合情合理，不过对于那些假名和“S”、“H”，我是有点想不通了。不过个人认为无论是松尾、“S”还是“H”似乎都是一种媒介，有点“虚”。</p> <p>还有就是谜底本身了，文章还有了一些“未解之迷”，如：照那个电话事件，受害者的姐姐，也就是那个女警官也是密室教的，JDC的鸦城死亡、似乎也有嫌疑；松尾是怎么死的；本案跟曹操、卑弥呼的关系。等等。</p> <p>关于谜底还有许多可讨论的。毕竟本人看书时有点匆忙，加上事后又没再研究，评论中难免会有疏漏，请个位同好一起讨论讨论。</p>|220.187.96.10|2004-12-10 09:24:41.233|tian|412
|<p>同感，“谜底”的确是出人意料，但感觉上说它是谜底似乎也有点不当。</p> <p>表层上，根本没有密室这一点，看了宇航员和婴儿这两个比较典型的案例，应该还是猜的出的，或者说是可以进一步肯定的，毕竟前面也有不少不可能事件了。另外，从九十九说的英国和日本的事件的犯人是同一个人也不难看出，谜底绝对是有别于一般的逻辑了。当然，这是看完书后的高谈阔论，看书的时候对于这个谜底是还不大肯定的。</p> <p>至于更深层的，跟松尾扯上关系倒也是合情合理，不过对于那些假名和“S”、“H”，我是有点想不通了。不过个人认为无论是松尾、“S”还是“H”似乎都是一种媒介，有点“虚”。</p> <p>还有就是谜底本身了，文章还有了一些“未解之迷”，如：照那个电话事件，受害者的姐姐，也就是那个女警官也是密室教的，JDC的鸦城死亡、似乎也有嫌疑；松尾是怎么死的；本案跟曹操、卑弥呼的关系。等等。</p> <p>关于谜底还有许多可讨论的。毕竟本人看书时有点匆忙，加上事后又没再研究，评论中难免会有疏漏，请个位同好一起讨论讨论。</p>|220.187.96.10|2004-12-10 09:26:11.090|tian|412
|<p>我认为结局就是在胡扯，一点根据也没有。这种推理小说还是越少越好。</p> <p>我是看完就把把此书怒摔之这类的读者的</p>|220.185.75.231|2005-02-14 08:21:03.380|cjb|412
|<p>不好意思，上文中的“照那个电话事件，受害者的姐姐，也就是那个女警官也是密室教的，JDC的鸦城死亡、似乎也有嫌疑”应是“照那个电话事件，受害者的姐姐，也就是那个女警官也是密室教的成员的说法，<strong><u>JDC的鸦城似在第19个事件中似乎也有嫌疑。</u>”。</strong></p> <p>“密实”应是“<u><strong>密室</strong></u>”。</p> <p>&nbsp;</p>|220.187.96.10|2004-12-10 09:45:39.763|tian|412
|<p>公平性的偶真没大注意,看了和听了一些朋友对于此书的想法，我就不自觉的把他当作一部游戏之作来读，而细节并未深入，事实证明我的做法还算不错- -bb</p> <p>最终的谜底让我震惊了一下，的确像GFinger老兄说的对传统颠覆太大，不过我想了半天，的确合理（毕竟是游戏之作）。甚至在合理的基础上有一丝残酷的巧妙……</p> <p>至于与曹操，卑袮乎和密室教的关系，是清凉院自己的瞎联想和一厢情愿^_^而松尾的死亡有些超自然，本身1000岁就是无法解释的呵呵。有些地方确实是生拉硬拽的，但是搭配的还算合理。</p> <p>这部作品值得讨论的地方非常多，终于有两位朋友来认真讨论一番，开心^_^</p> <p>偶的结论是，这是一部《游戏之作》，从1000岁的老人就可看出，漫画般细腻的笔调，略微煽情的场景，文字游戏，等等……</p>|221.226.2.200|2004-12-10 11:49:31.577|伤痕|412
|<p>我觉得公平性是存在的，只是不是奎因挑战读者的那种公平性。新本格作者喜欢游走在公平的边缘，清凉院流水也不例外。虽然结局有点胡扯但是也不是没有根据。</p>|202.102.99.201|2004-12-13 06:20:43.763|ellry|412
|还是有点推理的，但还是喜欢卡尔。。。|61.144.51.112|2004-12-18 11:40:18.797|hjb|412
|顺便问一句，水野死的真相到底是怎样的？|202.105.32.17|2004-12-19 05:58:09.847|hjb|412
|<p>我认为结局就是在胡扯，一点根据也没有。这种推理小说还是越少越好。</p> <p>我是看完就把把此书怒摔之这类的读者的</p>|220.185.75.231|2005-02-14 06:32:33.430|cjb|412
|伤痕这篇读后感不错，就是泄底严重了点。具体哪里还是这里不明说了吧|218.94.60.11|2004-12-27 18:24:42.790|drury|418
|<p>我也是很欣赏岛田的读者，但是这本《斜屋》除了那宏大的中心诡计和御手洗出场之外似乎就并无其他真正亮眼之处。而这两点中似乎御手洗个人表演比中心诡计更让人印象深刻一些，不是说诡计不行而是御手洗出场实在太出彩了。中心诡计无疑是宏大的。但是相比行人的《时计馆》来说似乎从诡计的艺术性（又是受路人甲兄影响，路人甲实是“害人不浅：&nbsp; ：） ）略弱了，看过《斜屋》就知道这个馆是着实的充分利用，但是诡计使用仍是单方面的。《时计馆》的诡计虽是用某种物理手法，但是却在人的意识上挖下陷阱，可以说诡计是多方面多层次的。</p> <p>再说《斜屋》的三个密室，其实真正合理的就是…… 那一个最玄乎的密室……哎～ 如果三个解释都维持水准就好了，可能是我要求高了吧，怎么说《斜屋》也是一本非常优秀的本格解谜作品，我还是顶一下吧</p>|218.94.60.11|2004-12-27 18:33:08.587|drury|418
|<p>嘿嘿，收到^_^</p> <p>泄底了？咦没注意- -，那个地方算是小小的呵呵，我觉得丝毫不影响阅读过程，所以就加上了。</p> <p>本书的诡计偶认为非常不错，从头到尾都是谜。从开始如会就觉得有些气氛上的不对头，接着就是雪地的立杆，然后老大的谜题，奇怪的建筑……读起来饶有兴趣。而后来御手洗的出现更是带来许多暴笑和不可理解的地方。一直带着疑问读了下去，所以觉得过程很完美，有种过程感^_^而所有奇怪的事情，都于诡计有关。</p> <p>希望大陆这边朋友们能够早日看到《斜屋》，这也是一部传奇式的经典巨作。</p>|221.226.2.124|2004-12-27 22:37:49.113|伤痕|418
|《斜屋》从一开始我觉得一般，直到牛越兄出场才开始悬疑起来，岛田这部小说里叙述水平一般。|218.94.60.11|2004-12-28 03:08:18.220|drury|418
|<p>（个人感觉^_^）</p> <p>偶从发现雪地棍子就想不通，然后花园图案想不通，一直到最后全部想通，就是开心在这个过程和落差^_^</p> <p>这部作品和《占星》是岛田最早的两部作品，后面转写旅情再到御手洗的回归，感觉像这两部同样类型的就很少了呵呵，所以偶很珍惜这个故事。但是的确这是岛田的早期作品，有些地方略显稚嫩，不是非常完美，也可以理解了呵呵。（有的地方岛田叙述的的确有些问题，让人感觉到凶手。但是也没办法呵呵。说到底支撑本书的诡计造成了许多不可解释的现象，而凶手的身份倒是其次了呵呵）</p> <p>总体上来说偶还是相当喜欢这两本书的呵呵，馆主说的几个问题偶都答出来了嘻嘻，而整个文章就是无数谜团组成，我却大惑不解。所以偶个人比较喜欢^_^</p> <p>&nbsp;</p>|221.226.2.30|2004-12-28 04:36:27.287|伤痕|418
|能否找人汉译一下啊。。。反而俺买到了《地》没买到《犹》。。。|61.144.104.86|2005-02-05 03:01:13.223|hjb|430
|伤痕，这些国外的书在哪买的？<br />|61.144.104.86|2005-02-05 03:01:37.437|hjb|430
|<p>这本是dsky买的great detectives包括这个中篇和其他的某些短篇</p> <p>我有个朋友在国外念书，然后放假的时候让她帮忙带回来的^_^</p> <p>我一般都是在amazon/abebooks/ebay上面乱逛，遇到想看的就打算买回来看看</p> <p>近期的参考书单是欧美20部经典不可能犯罪杰作和10大密室书单等等</p> <p>现在书在dsky那，我寄还给他了呵呵。（酝酿下一次采购ing……）</p>|218.92.26.183|2005-02-05 04:36:26.410|伤痕|430
|<p>这本是dsky买的great detectives包括这个中篇和其他的某些短篇</p> <p>我有个朋友在国外念书，然后放假的时候让她帮忙带回来的^_^</p> <p>我一般都是在amazon/abebooks/ebay上面乱逛，遇到想看的就打算买回来看看</p> <p>近期的参考书单是欧美20部经典不可能犯罪杰作和10大密室书单等等</p> <p>现在书在dsky那，我寄还给他了呵呵。（酝酿下一次采购ing……）</p>|218.92.26.183|2005-02-05 04:36:28.693|伤痕|430
|<p>啊啊？？难道是《地狱之缘》，不会amazon的zshop里的那本5USD的就是你买去的吧？？555555我晚了几天而已</p> <p>《犹大之窗》我买到了，而且已经看完，如果可以的话，能否和你换着看呢？期待你的答复^_^</p>|218.92.26.183|2005-02-05 04:38:10.460|伤痕|430
|<p>是去年在ebay上买的。。。还是看完了再说吧。。。</p>|219.136.165.69|2005-02-05 22:59:23.153|hjb|430
|svchw是在ebay上買的嘛？|219.136.211.225|2005-02-26 07:03:33.580|hjb|430
|不是，是在campusi上搜到的rare book,链接到一个叫Alibris的网上书店买的。卖主好像是私人卖主。|199.111.223.19|2005-02-26 13:17:48.730|svchw|430
|<p>恩，好的～～</p> <p>不如如果遇到了便宜的我还是会收入囊中的呵呵，这种作品看一遍是不够的，就像《犹》一样</p>|218.92.33.54|2005-02-06 02:26:15.367|伤痕|430
|<p>你说的在amazon的那本《地》多少钱的？</p>|219.136.131.102|2005-02-06 03:38:14.580|hjb|430
|<p>那本是5USD的，地区运费还是3.5呵呵</p> <p>我本来已经打算买了，因为那时候等朋友的信用卡，所以没急着买</p> <p>但是我拿到朋友信用卡的时候，那本书已经被别人买掉了（就晚了两天半）</p> <p>这也是我2004年在推理小说上最大的遗憾和最无奈的回忆</p>|218.92.33.54|2005-02-06 03:56:04.120|伤痕|430
|<p>我最近也刚买了本&lt;&lt;rim of the pit&gt;&gt;,加运费8美刀多,1947年版的口袋书,书页有点发黄,但质量不错,看得出原来的主人是个爱书的人.书背面还有地图和房子平面图. 不过因为太忙,我还没有看完 :o) 到时候有看完这本书的兄弟,可以一起讨论一下.</p> <p>如果想在美国买的话,建议伤痕兄去<a href="http://www.campusi.com">www.campusi.com</a>查查rare books,里面有好几本,应该有不是太贵的. 亚马逊上找不到罕见的书的.</p> <p>另外,如果有国内出版社有兴趣的话,可以引进这本书. 至于翻译嘛,本人可以牛刀小试 ;)</p>|128.143.10.243|2005-02-08 11:48:28.300|svchw|430
|哦，我刚才查了一下<span class="articlefont"><font color="Black"><span>，</span></font></span><span class="articlefont"><font color="Black"><span>《地》</span></font></span><span class="articlefont"><font color="Black"><span>在half.com居然已经卖到$75，在amazon要$100多。目前最便宜的是$20，在<a href="http://www.a1books.com/cgi-bin/a1books/a1Front?act=showDesc&amp;a1code=F8Z25UE0&amp;ISBN=0930330307">A1Books </a></span></font></span>。如果要买，倒不如去Ebay买这个：http: //cgi.ebay.com/ws/eBayISAPI.dll?ViewItem&amp;category=29223&amp;item=6946176898&amp;rd=1&amp;ssPageName=WDVW<br /> 这47部书也只卖$20，而且里面包括了<span class="articlefont"><font color="Black"><span>《地》！很显然这位仁兄还不曾发现这个“宝”。</span></font></span><span class="articlefont"><font color="Black"><span></span></font></span>|128.205.205.89|2005-02-08 13:29:33.227|乐阳|430
|<p>谢谢楼上的兄弟^_^</p> <p>不过偶试着搜了搜，最便宜的一本还是20USD，呵呵</p> <p>还是看缘分了：）先把手头一堆英文的看完再说吧……</p>|218.92.27.22|2005-02-08 19:05:36.680|伤痕|430
|《玫瑰之名》怎么是反推理呢？它的推理线索很传统，结论也很明确啊。真正的“反推理”该是像<font size="2">莫迪阿诺的</font>《暗店街》这样的作品。只不过艾科这部小说主要意在表现中世纪晚期基督教内部的思想变革，并不能说是一本单纯的侦探小说。其实这部小说的题材在历史小说中更能找到同类，比如尤瑟纳尔的《苦炼》；而在侦探小说中则有些曲高和寡。艾科给自己的小说安排这样一条主线本来就是给那些睡倒在历史掌故里的读者提神的。不过此书的改编影片倒彻头彻尾地成了一个神清气爽的推理/探险故事，熬不过原著又实在求知上进的同学可以一试。|222.65.206.211|2005-02-14 04:04:16.057|陈周侯|433
|<p>我觉得《玫瑰之名》是最典型的反推理作品，甚至连解谜后留下的更大谜团也设计的很完美，这是“反推理”作品，不是”反‘推理’”作品：）</p> <p>个人觉得的^_^欢迎拍砖，呵呵</p>|218.92.33.17|2005-02-14 05:46:00.320|伤痕|433
|<p>“更大谜团”？天长日久，我的记忆单元已自动格式化完毕，竟然印象全无，可否提个醒？</p> <p><span>伤痕客气，我对侦探小说只是一知半解而已，不过像《玫瑰之名》这样的作品却很对味口，觉得单从侦探小说的角度来读解它总有些大材小用了。</span></p>|222.65.218.237|2005-02-14 15:29:56.203|陈周侯|433
|<p>^_^其实个人觉得啊,反推理小说本质不是推理小说,而是带有mystery特征的思想小说,是一种披着推理小说外衣的思想小说</p> <p>这种作品看起来虽然很累,篇幅也很长,不过作品中体现的世界观,思想,感悟却是极其的深刻深远和深邃的</p> <p>所谓解谜之后留下更大的谜团,一般也是指这种思想性的继承,及所谓思维空间的延伸.玫瑰之名中作者其实还是有很多未说完的话,留下给我们无尽的思考.</p> <p>简单举个例子,玫瑰之名这个标题有什么具体的涵义~~这个最后阿德索稍微点了一下,我想了一个晚上也没完全理解透:)以及作品中出现过的几次辩论,都属于一定意义上的思考性谜团.(而这些个辩论都没有完成而中断了)还有一些什么什么的- -.....</p> <p>所以说,这个反推理作品,说是推理小说,其实本质是思想小说,而两者之间并没有完全的界限,而是一种精彩结合的产物.如果真的以解谜来看反推理,绝对是极大的浪费啊,它的思想性,才是真正的精髓^_^</p> <p>&nbsp;</p>|218.92.26.49|2005-02-14 22:19:36.460|伤痕|433
|《绿》虽然犯罪心理学占了主要部份，但我认为这仍然是卡典型的不可能犯罪作品？|128.205.191.183|2005-02-12 12:33:58.770|乐阳|434
|<p>这本书是台版的吗？</p>|220.171.246.35|2005-03-15 08:25:58.913|ykwraith|440
|<p>不是啊，是英文原版的</p> <p>哎，要是台版的我还至于看4个下午么，呵呵……</p> <p>不过说起来，台湾和大陆同时对卡尔产生了兴趣，也就是这两年的事，这部作品，也许不久的将来，就会有中译本的出现呢</p>|221.226.2.207|2005-03-15 22:18:01.973|伤痕|440
|<p>看了一个星期了。。。。还没到一半。。。</p>|202.105.38.129|2005-03-27 03:46:49.513|hjb|440
|哪买的？|219.136.130.179|2005-03-13 00:49:45.770|hjb|441
|这个啊，你可以去这个地方 http://218.94.36.113/vd759544/blogcon?userid=deteconan&file=1108656930 这个是我的译稿，可以看看，相当不错的心理密室杰作：）|221.226.2.27|2005-03-13 04:58:57.730|伤痕|441
|完全版，放心吧：）|221.226.2.243|2005-03-15 09:24:37.957|伤痕|441
|<p>有big bow mystery嘛？</p>|219.136.167.71|2005-03-19 03:53:12.320|hjb|441
|啊。。。。。那个太长了，没有呵呵|221.226.2.193|2005-03-19 04:49:13.497|伤痕|441
|<p>对你说的另一个解答很感兴趣，有空的话说来听听：）</p> <p>说不定可以再写成一篇小说哦～</p>|218.26.171.199|2005-03-20 08:11:59.400|GFinger|441
|<p>对你说的另一个解答很感兴趣，有空的话说来听听：）</p> <p>说不定可以再写成一篇小说哦～</p>|218.26.171.199|2005-03-20 08:12:11.070|GFinger|441
|<p>对你说的另一个解答很感兴趣，有空的话说来听听：）</p> <p>说不定可以再写成一篇小说哦～</p>|218.26.171.199|2005-03-20 08:30:48.673|GFinger|441
|<p>嘿嘿，好：）</p> <p>其实我已经把大纲写出来了^_^</p> <p>等到有机会再把小说写了吧。。。。写着玩呵呵</p>|221.226.2.176|2005-03-21 06:13:56.197|伤痕|441
|哎，还有另一个解答？期待中：）|218.249.220.82|2005-03-22 00:19:25.633|长河落日|441
|在哪里能买到或者读到这本书？|202.108.178.24|2005-04-12 20:21:48.780|妮妮|448
|<p>恩，这本书台湾博客来可能有，不过一直都在缺货</p> <p>但是最近几个月内台湾另一家出版社会出京极的书，到时候可以关注一下：）</p>|221.226.2.176|2005-04-12 23:11:32.403|伤痕|448
|谢谢！|202.108.178.24|2005-04-12 23:38:27.197|妮妮|448
|<p>現在角川在出京極的書了，而且商周也有出京極的書的計劃了，不過好像排在另外兩位作家之後，不過如果能重出《姑獲鳥之夏》的話等等也值啊</p>|222.178.218.14|2005-04-14 23:40:23.130|某甲|448
|<p>先等等再说。。。</p>|219.136.105.107|2005-04-16 21:48:25.187|hjb|448
|写得真好啊~~我个人很喜欢&lt;姑获鸟&gt;和&lt;狂骨&gt;~|24.150.236.240|2005-04-18 21:41:04.027|yuka|448
|<p>yuka好^_^</p> <p>我对京极夏彦太感兴趣拉，不过到现在也就看了这一本书，期待你的“京极大推荐”，“京极印象”等等，嘿嘿</p>|221.226.3.181|2005-04-19 00:13:06.370|伤痕|448
|<p>这是我看的第二本岛田小说。自从看了《占》后，对岛田非常敬佩。看完《异》后，对岛田佩服的五体投地。但是，看了《面部》和《斜屋》以后，——尤其是《面部》——对岛田的热潮开始起伏不定了。</p> <p>岛田笔下，我最喜欢的角色就是吉敷竹史。为什么？</p> <p>长得帅，这一点我很欣赏。对感情专一，这一点跟我很像。</p> <p>疾恶如仇的吉敷为了破案不惜与上司发生口角，完全一个热血男儿的形象。这一点更是让我对其喜爱不已。就目前的阅读数量来看，我最喜欢的吉敷探案是《北方》。尤其钟爱加纳通子和吉敷竹史那种藕断丝连的朦胧爱情。</p> <p>至于御手洗洁，典型的二五+疯子。真不知道石冈和已这些年是怎么熬过来的。不过，非常欣赏御手洗的很多与案件无关的发言。从中不难发现，岛田庄司对日本有一种恨铁不成钢的苦爱。</p> <p>《异想天开》最大的特点就是谜团宏大的同时，还加有不少日本社会阴暗面的写实。典型的披着社会派外衣的本格推理小说。真希望国内能引进这本书。</p>|221.226.99.35|2005-04-19 02:29:19.197|马天|449
|现在回头想想，这本书提到的战犯问题和我们一直无法忘怀的那场战争颇有渊源，那么大概比较容易引起大家的共鸣，也看过一些“社会派”的小说，可惜没有动脑子，思考的快感，最多对作者所提起的一些“事故”产生一种原来如此的感觉，脑子里有个根深蒂固的抵制思想，我宁可去读〈中国农民调查〉一类的纪实小说。|221.12.43.74|2005-04-30 12:24:27.160|tedd|449
|<p>高手，《歪曲的枢纽》算是一案四破嘛？</p> <p>另外知道哪里可以买《九九神咒》嘛？</p>|219.137.202.87|2005-05-02 21:56:44.237|hjb|451
|<p>汗……高手可不敢当</p> <p>《歪曲的枢纽》只能算是四重解答，真正一案N破的，目前我看过的只有《毒巧克力》，其他还有几部面前算得上的，例如奎因的《十日惊奇》。</p> <p>一案N破和多重解答的最大区别在于，一案N破等于运用推理把已经掌握的线索进行分析，得到了唯一的真相，并且找出犯人的这一个完整的推理小说过程。这样后来的最终真相将会非常的惊人。而多重解答并没有做到如此彻底，只是展示了一种案件发展的可能性，或者更加深入一些，引导读者的思想罢了。</p> <p>当然这里我值得是狭义的多重解答，广义的多重解答是包涵了一案N破模式的。</p> <p>九九神咒，说来真是诡异，我是在一家大陆旧书店淘到的，一起的还有一本卡尔的《plague court murders》，我想中国没人比我运气好了……</p> <p>你去常去的几个网站上淘淘吧，应该会有的，amazon，abebooks，ebay……不过我还是不太建议买这本，可以考虑Hoch书单上的其他作品，因为这部作品并非很好看哦（推荐几本给你，卡尔的He wouldn't kill patience，Helen McCloy的Through a Glass, Darkly ，Randall Garrett的Too Many Magicians，John Sladek的Invisible Green，其中《Through a Glass, Darkly 》仅在abebooks上有便宜的，而且数量不多了（注意作者名字，千万注意，因为有很畅销的同名爱情小说），后面的两本比较常见，价格也很便宜，但是质量奇高（弄到了一本，还没开始看，但是风评很好），卡尔在书单上的还有孔雀羽和这本He wouldn't kill patience，前一本好搞，到处都有，后一本贵一些，遇到便宜的千万不要手软。</p> <p>另外劳森的death from a top hat实在比较贵，买不到，弓区不知道你买了没有呢？可以找找收录的集子，比如汉斯的locked room readers，abebooks上面还是有的，也很便宜</p> <p>奇特非书单的好作品，卡尔的《She died a lady》，thinking maching（好像台湾近期会出的），Alan Green的What a Body（朋友推荐），都是很不错的书，等等……</p> <p>Good luck^_^&nbsp;&nbsp;&nbsp;&nbsp; </p> <p>伤痕</p>|221.226.2.159|2005-05-02 23:13:33.397|伤痕|451
|<p>顺便，（也算是宣传一下^ ^!!）来这些地方逛逛</p> <p><a href="http://www.wcjcn.com">www.wcjcn.com</a> （我最新的日志发表处，里面有一些书跟资料，还有nine times nine等等英文作品的评论哦，也许对你有帮助）</p> <p><a href="http://wcjchina.blogcup.com">http://wcjchina.blogcup.com</a>&nbsp;（堆放部分评论的地方，有一些英文书的评论，建议你来翻翻，有犹大之窗的评论和别人的提问呵呵，也许对你有些帮助，有什么问题也可以在上面问^_^）</p> <p>另外台湾有一些不错的Blog，可以去Blue的站上通过链接过去，卡夫卡的Blog，谜熊的Blog，等等……</p>|221.226.2.159|2005-05-02 23:20:45.193|伤痕|451
|<p>blue的网站我上不去，麻烦伤痕兄直接写出卡夫卡和谜熊的Blog地址，谢谢。</p>|218.86.45.189|2005-05-04 06:48:16.283|bcbulang|451
|<p><a href="http://mypaper.pchome.com.tw/news/kafuka">http://mypaper.pchome.com.tw/news/kafuka</a>&nbsp;&nbsp; 卡夫卡的</p> <p><a href="http://mypaper.pchome.com.tw/news/puzzlebear">http://mypaper.pchome.com.tw/news/puzzlebear</a>&nbsp; 谜熊的</p>|213.59.125.38|2005-05-04 08:04:01.800|岛田军副将|451
|伤痕的文章写得很吸引人,有机会一定要读读这几部小说!|221.208.125.234|2005-05-24 08:22:09.127|神秘果|452
|<p>由于手上那部《黑暗坡》还没看完(只看过数页便好好(狠狠)的收藏起来)，所以对这部《魔神》只得暂时忍住手不买了。<br />至于手记，我有特别偏好，但......岛田庄司的作品可能属于例外。我看完《眩晕》后，真的有想哭的感觉 - 为了那过百元的金钱和十几天的时间而痛惜。</p> <p>&nbsp;</p>|218.103.224.31|2005-06-03 10:47:57.147|香港路人甲|456
|路人甲先生，那你能否介绍下《眩晕》，看起来你不看好这本，因为皇冠明年要出，想多了解下，谢谢|213.59.125.38|2005-06-03 11:08:14.853|岛田军副将|456
|《眩晕》是一部长达六百多页的小说(vs占星四百多页)，开始的部份、和结尾的部份，都各有一篇过百页的手记。御手洗和石冈，便是从看似离奇荒诞(两具被切断的尸体合而为一、然后再死而复生)但与现实事件却又重叠吻合的手记，逐渐发掘出新的真相来。<br />当然，对于小说阅读可谓各有所好，我不喜欢的书也并不等同"绝对不好看"，所以那上面说的只当作是个人的抱怨好了。|219.78.17.89|2005-06-04 04:27:46.340|香港路人甲|456
|谢谢你了|213.59.125.38|2005-06-04 05:04:07.830|岛田军副将|456
|<p>《魔神的游戏》如果是其它的作家写的还可以接受，但绝对配不上推理之神的荣誉，他的作品一部比一部差。</p> <p>书一开始很吸引人的眼球，人头狗身的尸体，但原来这并没有什么诡计，太失望了。</p>|211.147.247.69|2005-06-05 10:52:37.920|求其|456
|<p>个人爱好吧，我认为这是我看过的最好看的岛田的书，特别是旧约·耶和华的那一章故事，害的我在圣经上找了半天。</p> <p>说起来，我现在越来越讨厌宏大的诡计了呵呵。大概是新本格没有老本格有持久魅力的最大原因吧。我还是喜欢回归传统的作品，虽然这部作品配不上这么说，哈哈</p>|221.226.2.32|2005-06-05 23:05:33.883|伤痕|456
|<p>我也不怎么喜欢这本书……感觉除核心诡计“来自未来的记忆”设计有点出彩以外，其他的不过尔尔……另外比较认同台湾吹雪小姐的看法，“<font face="Courier New" size="2">島田擅長的那充滿魅力、奇幻、詭異的文字風格，在本作完全沒有得到發揮”，所以这本书我看起来全是“闷”的感觉……虽然“魔神分尸”颇也吸引眼球……但酒鬼先生的叙述啊……还真不惯 -__-</font></p> <p><font face="Courier New" size="2">所以这部嘛……在我看过的御手洗探案中算是末座作了 -_-（当然黑暗坡还没看）</font></p> <p><font face="Courier New" size="2"></font>&nbsp;</p> <p><font face="Courier New" size="2">P.S.另外觉得这次的诡计由绫辻去演绎可能更适合哦，呵呵</font></p> <p><font face="Courier New" size="2"></font>&nbsp;</p>|222.178.218.14|2005-06-06 01:45:04.980|某甲|456
|<p>&nbsp;我以前的那个小感,写的只是作为一个岛田FAN看到期待已久的御手洗新长篇后的感受,如果以更客观的角度来看,我仍认为这是部出色的作品,因为它站在新世纪的角度,以一种反思的心情思索了宗教和中东问题,对犹太人命运的描述更是体现了后期岛田一贯的人文关怀.虽然我是绝对的本格派,反对在推理小说里加入太多社会性的因素,对岛田后期的一些作品也并不满意,但岛田后期作品的社会性明显不同所谓"社会派"的社会性,它们所思辩的是人类社会更纯粹,跟根性的东西.</p>|24.150.236.240|2005-06-11 23:22:32.923|yuka|456
|不知《眩晕》是属于新·御手洗系列还是旧的呢？总是觉得御手洗老哥活跃在世界各地与他破案的气氛很不对路，所以感情上新系列不如旧系列（尤其是经过黑暗坡和魔神的验证确实如此）。似乎岛田在写过吉敷竹史系列后再写出的御手洗有点太“正常”了（该不会是老了吧，汗），尤其是大段大段的“讲演”几乎都见不到了，个人还是比较喜欢旧作中那个行为脱线的算命师，尤其是《斜屋犯罪》中那种表现可谓绝佳（就是喜欢看到别人被他天真的行为气得半死的样子）！|221.9.113.14|2005-06-13 08:04:47.137|toki|456
|《眩晕》好像是新·御手洗的吧|222.178.218.14|2005-06-15 10:37:11.073|某甲|456
|假如说离开了日本以后的便算是新·御手洗，那么《眩晕》应该就是旧的了。故事中的御手洗仍在横滨，和石冈一起。<BR>&nbsp;<BR>|219.79.10.237|2005-06-16 09:37:42.577|香港路人甲|456
|<P>赞一个！</P><P>伤痕终于看完了这本书了。^_^</P><P>这本书国内的出版社应该考虑翻译出版，让更多的朋友可以一睹其风采。毕竟已经过了50年的限期，应该没有版权购买的麻烦了吧？</P>|128.143.74.203|2005-08-18 15:04:35.127|svchw|476
|<P>确实是不可能犯罪的超级杰作啊！^_^</P><P>不过，那个50年的期限，好像只是针对作者的卒期？</P><P>而且国内出版社的人，我怀疑有没有人听说过“rim of the pit”这个名字，嘿嘿</P>|218.92.27.142|2005-08-18 18:07:19.733|伤痕|476
|写的太好了，请再接再厉，写出更好的文章来，我是你的迷哦|59.56.88.8|2006-05-02 02:32:58.810|占星魔法|476
|伤痕是熬夜写出来的吧？写的很全面，获益匪浅&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;|222.66.12.178|2005-08-11 19:49:30.093|dsky|477
|<P>呵呵，确实是个大工程◎◎</P><P>下午开始写，前后大概用了10多个小时，加上一些收尾的工作，不容易</P><P>不过对大家有所帮助，想想也值得！</P>|218.92.33.11|2005-08-11 21:06:36.627|伤痕|477
|歌野晶午不是京大推研社的，因此文中关于那四人的“京都大学派”表述欠妥吧。|222.66.12.178|2005-08-15 22:44:08.453|dsky|480
|<P>多谢dsky兄提醒，我去修改一下</P><P>这边我是一口气写下来的，有些地方未认真考证，惭愧^_^</P>|218.92.26.130|2005-08-15 22:47:55.377|伤痕|480
|<P>应该的，这是对作者辛勤劳动的尊重。</P><P>而且你的错别字也挺多的……所以我也猜到你是一口气写完的了:)</P>|222.66.12.178|2005-08-16 02:32:48.157|dsky|480
|<P>多谢啦^_^</P><P>错别字。。还是慢慢改吧……</P><P>一口气也习惯了，嘿嘿，搞定了，可以好好休息了：）</P><P>&nbsp;</P>|218.92.27.41|2005-08-16 04:30:41.830|伤痕|480
|<P>春节期间看完了这部所谓的奇书</P><P>太令人失望了</P><P>扯东说西 不知所云</P><P>有负奇书这一名字</P><P>而脑髓地狱也和黑死馆不分上下</P><P>不知道有多少人能真正地读懂这两部作品</P><P>&nbsp;</P><P>&nbsp;</P>|211.147.247.46|2006-02-04 21:09:01.640|求其|542
|<P>恩，其实我觉得《黑死馆》条理还是蛮清晰的</P><P>《脑髓地狱》确实很混乱，我至今还未看完</P><P>《黑死馆》非常建议先将小栗的几部短篇看完，不然理解（或者领略）黑死馆确实很难的</P><P>我个人认为此书作为奇书，绝对应该：）</P><P>&nbsp;</P>|222.189.34.134|2006-02-05 00:18:35.187|伤痕|542
|<P>我认为他的短篇比黒死馆更好</P><P>虽然都是废话连篇</P>|211.147.247.182|2006-02-05 04:43:26.390|求其|542
